Danny Deckchair,2003,3.6
21 Grams,2003,3.6
11:14,2003,3.6
Blue Collar Comedy Tour: The Movie,2003,3.6
Party Monster,2003,3.5
Le temps du loup,2003,3.5
Beyond Borders,2003,3.5
Après vous...,2003,3.5
Mayor of the Sunset Strip,2003,3.5
Camp,2003,3.5
Rosenstrasse,2003,3.5
Torremolinos 73,2003,3.5
Japanese Story,2003,3.5
Shattered Glass,2003,3.5
Bon voyage,2003,3.5
Les égarés,2003,3.5
Bright Young Things,2003,3.5
Coffee and Cigarettes,2003,3.5
"Die, Mommie, Die!",2003,3.5
Grind,2003,3.5
Schultze Gets the Blues,2003,3.5
Northfork,2003,3.5
Comandante,2003,3.5
Open Range,2003,3.5
Shattered Glass,2003,3.5
Gods and Generals,2003,3.5
Owning Mahowny,2003,3.5
Aileen: Life and Death of a Serial Killer,2003,3.5
Girlhood,2003,3.5
Deliver Us from Eva,2003,3.5
Monster,2003,3.5
The Shape of Things,2003,3.4
Tears of the Sun,2003,3.4
The Boys from County Clare,2003,3.4
Runaway Jury,2003,3.4
Girl with a Pearl Earring,2003,3.4
Confidence,2003,3.4
Runaway Jury,2003,3.4
The Mother,2003,3.4
The Animatrix,2003,3.4
Honey,2003,3.4
How to Lose a Guy in 10 Days,2003,3.4
La hija del caníbal,2003,3.4
The Matrix Revolutions,2003,3.4
Piglet's Big Movie,2003,3.4
The Yes Men,2003,3.4
The Matrix Reloaded,2003,3.4
Ricordati di me,2003,3.4
American Wedding,2003,3.4
Identity,2003,3.4
Prey for Rock & Roll,2003,3.4
A Man Apart,2003,3.4
The Mother,2003,3.4
Haute tension,2003,3.4
Pokémon Heroes,2003,3.4
Under the Tuscan Sun,2003,3.4
Tian di ying xiong,2003,3.3
Cold Mountain,2003,3.3
Peter Pan,2003,3.3
Down with Love,2003,3.3
Anger Management,2003,3.3
Wonderland,2003,3.3
Wonderland,2003,3.3
The Rundown,2003,3.3
Shade,2003,3.3
Master and Commander: The Far Side of the World,2003,3.3
The Cooler,2003,3.3
The Reckoning,2003,3.3
Ghosts of the Abyss,2003,3.3
Crime Spree,2003,3.3
Peter Pan,2003,3.3
Mambo italiano,2003,3.3
Pieces of April,2003,3.3
Sylvia,2003,3.3
Matchstick Men,2003,3.3
Code 46,2003,3.3
I'll Be There,2003,3.3
Wonderland,2003,3.3
Holes,2003,3.3
Swimming Pool,2003,3.3
Brother Bear,2003,3.3
The School of Rock,2003,3.2
Daddy Day Care,2003,3.2
Final Destination 2,2003,3.2
"Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor",2003,3.2
House of 1000 Corpses,2003,3.2
Cradle 2 the Grave,2003,3.2
Something's Gotta Give,2003,3.2
The Texas Chainsaw Massacre,2003,3.2
Elf,2003,3.2
Basic,2003,3.2
Terminator 3: Rise of the Machines,2003,3.2
Bad Santa,2003,3.2
The Texas Chainsaw Massacre,2003,3.2
The Fighting Temptations,2003,3.2
The School of Rock,2003,3.2
Casa de los babys,2003,3.2
The Hebrew Hammer,2003,3.2
Böse Zellen,2003,3.2
Ned Kelly,2003,3.2
The Battle of Shaker Heights,2003,3.2
Once Upon a Time in Mexico,2003,3.2
The Recruit,2003,3.2
What a Girl Wants,2003,3.2
Ned Kelly,2003,3.2
Dopamine,2003,3.1
This Girl's Life,2003,3.1
Cheaper by the Dozen,2003,3.1
Nola,2003,3.1
Uptown Girls,2003,3.1
La fleur du mal,2003,3.1
Sinbad: Legend of the Seven Seas,2003,3.1
S.W.A.T.,2003,3.1
Love Don't Cost a Thing,2003,3.1
Mona Lisa Smile,2003,3.1
Shanghai Knights,2003,3.1
Zi hudie,2003,3.1
Lara Croft Tomb Raider: The Cradle of Life,2003,3.1
Calendar Girls,2003,3.1
What Alice Found,2003,3.1
The Big Empty,2003,3.1
2 Fast 2 Furious,2003,3.1
Pas sur la bouche,2003,3.1
How to Deal,2003,3.1
Young Adam,2003,3.1
The Human Stain,2003,3.1
Mona Lisa Smile,2003,3.1
Wrong Turn,2003,3.1
Robot Stories,2003,3.1
Calendar Girls,2003,3.1
Cheaper by the Dozen,2003,3.1
Love Actually,2003,3.1
Bringing Down the House,2003,3.1
Calendar Girls,2003,3.1
Beyond Re-Animator,2003,3
The Hunted,2003,3
Scorched,2003,3
Charlie's Angels: Full Throttle,2003,3
National Security,2003,3
The Hunted,2003,3
Charlie's Angels: Full Throttle,2003,3
The Singing Detective,2003,3
Masked and Anonymous,2003,3
The Company,2003,3
Gothika,2003,3
Scary Movie 3,2003,3
Alila,2003,3
The Missing,2003,3
The League of Extraordinary Gentlemen,2003,3
The Missing,2003,3
Good Boy!,2003,3
Biker Boyz,2003,3
The Statement,2003,3
Undead,2003,3
Levity,2003,3
Rugrats Go Wild,2003,2.9
Freaky Friday,2003,2.9
Freaky Friday,2003,2.9
Kaena: La prophétie,2003,2.9
Intolerable Cruelty,2003,2.9
The Brown Bunny,2003,2.9
The In-Laws,2003,2.9
The Jungle Book 2,2003,2.9
Duplex,2003,2.9
Bulletproof Monk,2003,2.9
After School Special,2003,2.9
Bulletproof Monk,2003,2.9
"Legally Blonde 2: Red, White & Blonde",2003,2.9
Anything Else,2003,2.9
Freddy vs. Jason,2003,2.9
Willard,2003,2.9
The In-Laws,2003,2.9
Paycheck,2003,2.9
I'll Sleep When I'm Dead,2003,2.9
Timeline,2003,2.9
Johnny English,2003,2.9
Head of State,2003,2.8
Darkness Falls,2003,2.8
Twentynine Palms,2003,2.8
Hope Springs,2003,2.8
Darkness Falls,2003,2.8
Daredevil,2003,2.8
Dickie Roberts: Former Child Star,2003,2.8
A Guy Thing,2003,2.8
Alex & Emma,2003,2.8
Jeepers Creepers II,2003,2.8
Chasing Papi,2003,2.8
"Mi Casa, Su Casa",2003,2.7
Fear X,2003,2.7
Looney Tunes: Back in Action,2003,2.7
The Lizzie McGuire Movie,2003,2.7
The Core,2003,2.7
In the Cut,2003,2.7
It Runs in the Family,2003,2.7
The Medallion,2003,2.7
April's Shower,2003,2.6
The Haunted Mansion,2003,2.6
Hollywood Homicide,2003,2.6
View from the Top,2003,2.6
Cold Creek Manor,2003,2.6
Malibu's Most Wanted,2003,2.6
Agent Cody Banks,2003,2.6
Le divorce,2003,2.5
The Cat in the Hat,2003,2.5
My Boss's Daughter,2003,2.5
Dumb and Dumberer: When Harry Met Lloyd,2003,2.4
Pauly Shore Is Dead,2003,2.4
Open Water,2003,2.4
Marci X,2003,2.3
The Real Cancun,2003,2.2
From Justin to Kelly,2003,2
House of the Dead,2003,1.9
Lady Killers,2003,0
King of the Ants,2003,0
Petites coupures,2003,0
Kopps,2003,0
Spy Kids 3-D: Game Over,2003,0
Seabiscuit,2003,0
The Sleeping Dictionary,2003,0
Octane,2003,0
Kangaroo Jack,2003,0
Bad Eggs,2003,0
Live Forever,2003,0
Deus É Brasileiro,2003,0
Blind Horizon,2003,0
Gigli,2003,0
Briar Patch,2003,0
The Last Horror Movie,2003,0
My Life Without Me,2003,0
Akasia,2003,0
Carolina,2003,0
Boys Life 4: Four Play,2003,0
Just Married,2003,0
Les triplettes de Belleville,2003,0
Dead End,2003,0
Spinning Boris,2003,0
Stuck on You,2003,0
Vozvrashchenie,2003,0
Taxi 3,2003,0
Out of Time,2003,0
Dead End,2003,0
Battlestar Galactica,2003,0
My Life Without Me,2003,0
Blackball,2003,0
Tais-toi!,2003,0
War Stories,2003,0
Les triplettes de Belleville,2003,0
Herr Lehmann,2003,0
Dark Wolf,2003,0
Born Rich,2003,0
Tais-toi!,2003,0
Unstoppable,2004,
Stratosphere Girl,2004,
Silver City,2004,
Kingdom Hospital,2004,
House M.D.,2004,
Eros,2004,
The Power of Nightmares: The Rise of the Politics of Fear,2004,4.5
The Power of Nightmares: The Rise of the Politics of Fear,2004,4.5
Bin-jip,2004,4.3
Lakposhtha parvaz mikonand,2004,4.3
Voces inocentes,2004,4.3
Så som i himmelen,2004,4.3
Veer-Zaara,2004,4.2
Dare mo shiranai,2004,4.2
Born Into Brothels: Calcutta's Red Light Kids,2004,4.2
Taegukgi hwinalrimyeo,2004,4.2
Simon,2004,4.1
Simon,2004,4.1
Hauru no ugoku shiro,2004,4.1
In My Father's Den,2004,4.1
Inside I'm Dancing,2004,4.1
Diarios de motocicleta,2004,4.1
Mar adentro,2004,4.1
Riding Giants,2004,4.1
Machuca,2004,4.1
Dig!,2004,4.1
Les choristes,2004,4.1
Ha-Ushpizin,2004,4
Before Sunset,2004,4
Hotel Rwanda,2004,4
Mysterious Skin,2004,4
Crash,2004,4
Die fetten Jahre sind vorbei,2004,4
Walk on Water,2004,4
Voices of Iraq,2004,4
Saving Face,2004,4
Kekexili,2004,4
Woman Thou Art Loosed,2004,4
Crash,2004,4
Eternal Sunshine of the Spotless Mind,2004,4
Before Sunset,2004,4
Crash,2004,4
Dear Frankie,2004,4
Black Cloud,2004,3.9
La mala educación,2004,3.9
The Bourne Supremacy,2004,3.9
2046,2004,3.9
Darwin's Nightmare,2004,3.9
Control Room,2004,3.9
Zen Noir,2004,3.9
Shaun of the Dead,2004,3.9
Tony Takitani,2004,3.9
Man on Fire,2004,3.9
It's All Gone Pete Tong,2004,3.9
Dead Man's Shoes,2004,3.9
NaPolA,2004,3.9
Un long dimanche de fiançailles,2004,3.9
Man on Fire,2004,3.9
Garden State,2004,3.8
Sommersturm,2004,3.8
Paper Clips,2004,3.8
Maria Full of Grace,2004,3.8
Vera Drake,2004,3.8
Brødre,2004,3.8
Kill Bill: Vol. 2,2004,3.8
The Life Aquatic with Steve Zissou,2004,3.8
Innocence,2004,3.8
Imaginary Heroes,2004,3.8
The Nomi Song,2004,3.8
Ray,2004,3.8
Primer,2004,3.8
Million Dollar Baby,2004,3.8
The Life Aquatic with Steve Zissou,2004,3.8
Saint Ralph,2004,3.8
Kill Bill: Vol. 2,2004,3.8
In the Realms of the Unreal,2004,3.8
The Phantom of the Opera,2004,3.7
Innocence,2004,3.7
Jailbait,2004,3.7
Sam gang yi,2004,3.7
The Phantom of the Opera,2004,3.7
Notre musique,2004,3.7
The Machinist,2004,3.7
A Love Song for Bobby Long,2004,3.7
Saw,2004,3.7
Ae Fond Kiss...,2004,3.7
Metallica: Some Kind of Monster,2004,3.7
Layer Cake,2004,3.7
Dandelion,2004,3.7
Ae Fond Kiss...,2004,3.7
Outfoxed: Rupert Murdoch's War on Journalism,2004,3.7
The Passion of the Christ,2004,3.7
Innocence,2004,3.7
Appurushîdo,2004,3.7
Finding Neverland,2004,3.7
The Phantom of the Opera,2004,3.7
Miracle,2004,3.7
The Phantom of the Opera,2004,3.7
The Phantom of the Opera,2004,3.7
El abrazo partido,2004,3.7
Ceský sen,2004,3.7
Le chiavi di casa,2004,3.7
Friday Night Lights,2004,3.6
Ils se marièrent et eurent beaucoup d'enfants,2004,3.6
Mean Creek,2004,3.6
17 sui de tian kong,2004,3.6
Eulogy,2004,3.6
The Butterfly Effect,2004,3.6
The Heart Is Deceitful Above All Things,2004,3.6
The Year of the Yao,2004,3.6
Lightning in a Bottle,2004,3.6
The Dust Factory,2004,3.6
Shi mian mai fu,2004,3.6
Banlieue 13,2004,3.6
The Butterfly Effect,2004,3.6
Kung fu,2004,3.6
5x2,2004,3.6
House of D,2004,3.6
Shrek 2,2004,3.5
Comme une image,2004,3.5
Harold & Kumar Go to White Castle,2004,3.5
A League of Ordinary Gentlemen,2004,3.5
Mail Order Wife,2004,3.5
Closer,2004,3.5
Land of Plenty,2004,3.5
Palindromes,2004,3.5
Word Wars,2004,3.5
The Woodsman,2004,3.5
Meet the Fockers,2004,3.5
Collateral,2004,3.5
Being Julia,2004,3.5
The Merchant of Venice,2004,3.5
Being Julia,2004,3.5
A Home at the End of the World,2004,3.5
My Summer of Love,2004,3.5
Troy,2004,3.5
What the #$*! Do We (K)now!?,2004,3.5
Harold & Kumar Go to White Castle,2004,3.5
Wicker Park,2004,3.5
Suchîmubôi,2004,3.5
Ladies in Lavender.,2004,3.5
The Aviator,2004,3.4
Deux frères,2004,3.4
Kinsey,2004,3.4
Ocean's Twelve,2004,3.4
The Assassination of Richard Nixon,2004,3.4
Undertow,2004,3.4
Incident at Loch Ness,2004,3.4
Touch of Pink,2004,3.4
Stateside,2004,3.4
Feux rouges,2004,3.4
The Terminal,2004,3.4
Sideways,2004,3.4
Around the Bend,2004,3.4
The Aviator,2004,3.4
Dodgeball: A True Underdog Story,2004,3.4
The Life and Death of Peter Sellers,2004,3.4
Dawn of the Dead,2004,3.4
Saved!,2004,3.4
Head in the Clouds,2004,3.4
Connie and Carla,2004,3.4
Team America: World Police,2004,3.4
Bobby Jones: Stroke of Genius,2004,3.4
Kinsey,2004,3.4
Confidences trop intimes,2004,3.4
The 24th Day,2004,3.4
Dawn of the Dead,2004,3.4
Gunner Palace,2004,3.4
Dawn of the Dead,2004,3.4
Blade: Trinity,2004,3.4
Kinsey,2004,3.4
50 First Dates,2004,3.4
Resident Evil: Apocalypse,2004,3.3
Spartan,2004,3.3
Fahrenheit 9/11,2004,3.3
Nochnoy dozor,2004,3.3
The Chronicles of Riddick,2004,3.3
She Hate Me,2004,3.3
The Door in the Floor,2004,3.3
Going the Distance,2004,3.3
The Girl Next Door,2004,3.3
Napoleon Dynamite,2004,3.3
The Girl Next Door,2004,3.3
Country of My Skull,2004,3.3
Sleepover,2004,3.3
Nochnoy dozor,2004,3.3
13 Going on 30,2004,3.3
Noel,2004,3.3
Criminal,2004,3.3
Benji: Off the Leash!,2004,3.3
Secret Window,2004,3.3
Without a Paddle,2004,3.3
Bride & Prejudice,2004,3.3
Beyond the Sea,2004,3.3
De-Lovely,2004,3.3
Breakin' All the Rules,2004,3.3
Sleepover,2004,3.3
The Girl Next Door,2004,3.3
Raise Your Voice,2004,3.3
Enduring Love,2004,3.3
I Heart Huckabees,2004,3.3
Never Die Alone,2004,3.3
King Arthur,2004,3.2
Shark Tale,2004,3.2
King Arthur,2004,3.2
Cellular,2004,3.2
Hidalgo,2004,3.2
Raising Helen,2004,3.2
The Day After Tomorrow,2004,3.2
Lemony Snicket's A Series of Unfortunate Events,2004,3.2
Ginger Snaps: Unleashed,2004,3.2
We Don't Live Here Anymore,2004,3.2
Lemony Snicket's A Series of Unfortunate Events,2004,3.2
Hellboy,2004,3.2
C.S.A.: The Confederate States of America,2004,3.2
Taking Lives,2004,3.2
The SpongeBob SquarePants Movie,2004,3.2
Dirty Dancing: Havana Nights,2004,3.2
Somersault,2004,3.2
The Princess Diaries 2: Royal Engagement,2004,3.2
The Hunting of the President,2004,3.2
The Libertine,2004,3.2
Mindhunters,2004,3.2
Walking Tall,2004,3.2
The Polar Express,2004,3.2
Barbershop 2: Back in Business,2004,3.1
Melinda and Melinda,2004,3.1
The Prince & Me,2004,3.1
Wimbledon,2004,3.1
Kakushi ken oni no tsume,2004,3.1
Ella Enchanted,2004,3.1
Bridget Jones: The Edge of Reason,2004,3.1
My Date with Drew,2004,3.1
My Baby's Daddy,2004,3.1
After the Sunset,2004,3.1
Barbershop 2: Back in Business,2004,3.1
Along Came Polly,2004,3.1
Catch That Kid,2004,3.1
Flight of the Phoenix,2004,3
Shall We Dance,2004,3
The Whole Ten Yards,2004,3
Highwaymen,2004,3
Spanglish,2004,3
The Whole Ten Yards,2004,3
Mean Girls,2004,3
Clifford's Really Big Movie,2004,3
P.S.,2004,3
New York Minute,2004,3
Winter Solstice,2004,3
The Final Cut,2004,3
AVP: Alien vs. Predator,2004,3
Clifford's Really Big Movie,2004,3
Starsky & Hutch,2004,3
Flight of the Phoenix,2004,3
In Good Company,2004,3
Suspect Zero,2004,3
Vanity Fair,2004,3
The Village,2004,3
Yûgiô Duel Monsters: Hikari no pyramid,2004,3
Shall We Dance,2004,3
Second Best,2004,3
White Chicks,2004,3
The Final Cut,2004,3
The Clearing,2004,2.9
Everyday People,2004,2.9
The Grudge,2004,2.9
Garfield,2004,2.9
Alfie,2004,2.9
The Forgotten,2004,2.9
Win a Date with Tad Hamilton!,2004,2.9
Christmas with the Kranks,2004,2.9
The Cookout,2004,2.9
Jersey Girl,2004,2.9
Anatomie de l'enfer,2004,2.9
Jersey Girl,2004,2.9
Torque,2004,2.9
D.E.B.S.,2004,2.9
Laws of Attraction,2004,2.9
Seeing Other People,2004,2.9
Riding the Bullet,2004,2.9
The Forgotten,2004,2.9
Alfie,2004,2.9
The Perfect Score,2004,2.9
Twisted,2004,2.8
Twisted,2004,2.8
Soul Plane,2004,2.8
Taxi,2004,2.8
Home on the Range,2004,2.8
Little Black Book,2004,2.8
Against the Ropes,2004,2.8
The Ladykillers,2004,2.8
Teacher's Pet,2004,2.8
Birth,2004,2.8
Taxi,2004,2.8
The Last Shot,2004,2.8
First Daughter,2004,2.8
Ett hål i mitt hjärta,2004,2.8
The Ladykillers,2004,2.8
Sky Captain and the World of Tomorrow,2004,2.8
Exorcist: The Beginning,2004,2.8
Teacher's Pet,2004,2.8
Paparazzi,2004,2.8
Toolbox Murders,2004,2.8
9 Songs,2004,2.7
Alexander,2004,2.7
A Good Woman,2004,2.7
Club Dread,2004,2.7
The Bridge of San Luis Rey,2004,2.7
Around the World in 80 Days,2004,2.7
Scooby Doo 2: Monsters Unleashed,2004,2.7
Confessions of a Teenage Drama Queen,2004,2.7
Fat Albert,2004,2.7
Alexander,2004,2.7
Around the World in 80 Days,2004,2.7
Thunderbirds,2004,2.7
Seed of Chucky,2004,2.6
Jiminy Glick in Lalawood,2004,2.6
Surviving Christmas,2004,2.6
Trauma,2004,2.6
The Stepford Wives,2004,2.6
The Stepford Wives,2004,2.6
Celsius 41.11: The Temperature at Which the Brain... Begins to Die,2004,2.6
When Will I Be Loved,2004,2.6
Mr 3000,2004,2.6
Welcome to Mooseport,2004,2.5
Agent Cody Banks 2: Destination London,2004,2.5
Anacondas: The Hunt for the Blood Orchid,2004,2.5
Envy,2004,2.5
Godsend,2004,2.5
The Big Bounce,2004,2.5
Catwoman,2004,2.2
Superbabies: Baby Geniuses 2,2004,2.1
Der Untergang,2004,0
Dead Birds,2004,0
Book of Love,2004,0
A Dirty Shame,2004,0
Temporada de patos,2004,0
Strange Bedfellows,2004,0
Farscape: The Peacekeeper Wars,2004,0
Madhouse,2004,0
Super Size Me,2004,0
36 Quai des Orfèvres,2004,0
Gegen die Wand,2004,0
Van Helsing,2004,0
EuroTrip,2004,0
America's Heart and Soul,2004,0
Ring of Darkness,2004,0
Red Dust,2004,0
Casshern,2004,0
Les rivières pourpres II - Les anges de l'apocalypse,2004,0
Guerrilla: The Taking of Patty Hearst,2004,0
The Alamo,2004,0
Le monde selon Bush,2004,0
Shutter,2004,0
Ginger Snaps Back: The Beginning,2004,0
Redemption: The Stan Tookie Williams Story,2004,0
Da Block Party,2004,0
Cube Zero,2004,0
"I, Robot",2004,0
Immortel (ad vitam),2004,0
Van Helsing,2004,0
Moolaadé,2004,0
Stage Beauty,2004,0
The Alamo,2004,0
You Got Served,2004,0
Bring It on Again,2004,0
Chasing Liberty,2004,0
The Notebook,2004,0
The Beautiful Country,2004,0
Ladder 49,2004,0
Super Size Me,2004,0
Blueberry,2004,0
10.5,2004,0
San-Antonio,2004,0
Blueberry,2004,0
Pursued,2004,0
Harry Potter and the Prisoner of Azkaban,2004,0
Dead Leaves,2004,0
The Incredibles,2004,0
Yi ge mo sheng nu ren de lai xin,2004,0
Gegen die Wand,2004,0
"I, Robot",2004,0
Z Channel: A Magnificent Obsession,2004,0
Grey's Anatomy,2005,
2001 Maniacs,2005,
Grey's Anatomy,2005,
Hot Popcorn: Movie Awards Greatest Moments,2005,
The War at Home,2005,
Sin City,2005,
Enron: The Smartest Guys in the Room,2005,
Law & Order: Trial by Jury,2005,
No Direction Home: Bob Dylan,2005,4.3
Dust to Glory,2005,4.2
The Secret Life of Words,2005,4.1
La tigre e la neve,2005,4.1
Metal: A Headbanger's Journey,2005,4.1
Linda Linda Linda,2005,4
Äideistä parhain,2005,4
The Boys of Baraka,2005,4
The Boys of Baraka,2005,4
Rize,2005,4
Diary of a Mad Black Woman,2005,4
Chinjeolhan geumjassi,2005,4
Shooting Dogs,2005,3.9
Batman Begins,2005,3.9
Brick,2005,3.9
Everything Is Illuminated,2005,3.9
Me and You and Everyone We Know,2005,3.9
Hooligans,2005,3.9
Sweet Land,2005,3.9
De battre mon coeur s'est arrêté,2005,3.9
13 Tzameti,2005,3.9
Shooting Dogs,2005,3.9
State Property 2,2005,3.9
Murderball,2005,3.9
Walk the Line,2005,3.9
Water,2005,3.9
New York Doll,2005,3.9
The World's Fastest Indian,2005,3.8
Mozart and the Whale,2005,3.8
Parineeta,2005,3.8
Paradise Now,2005,3.8
Tsotsi,2005,3.8
Serenity,2005,3.8
Pride & Prejudice,2005,3.8
Cinderella Man,2005,3.8
Xiang ri kui,2005,3.8
Mrs Palfrey at The Claremont,2005,3.8
Pride & Prejudice,2005,3.8
Eve and the Fire Horse,2005,3.8
Sophie Scholl - Die letzten Tage,2005,3.8
Mad Hot Ballroom,2005,3.8
The Baxter,2005,3.7
The Three Burials of Melquiades Estrada,2005,3.7
The Devil and Daniel Johnston,2005,3.7
Memoirs of a Geisha,2005,3.7
End of the Spear,2005,3.7
Die weisse Massai,2005,3.7
Hard Candy,2005,3.7
Thank You for Smoking,2005,3.7
Goal!,2005,3.7
Kiss Kiss Bang Bang,2005,3.7
Conversations with Other Women,2005,3.7
Coach Carter,2005,3.7
The Baxter,2005,3.7
Heights,2005,3.6
L'iceberg,2005,3.6
MirrorMask,2005,3.6
En la cama,2005,3.6
Lord of War,2005,3.6
Manderlay,2005,3.6
The Devil's Rejects,2005,3.6
The 40 Year Old Virgin,2005,3.6
Dreamer: Inspired by a True Story,2005,3.6
Tom yum goong,2005,3.6
The Great Raid,2005,3.6
"Good Night, and Good Luck.",2005,3.6
Les poupées russes,2005,3.6
Hustle & Flow,2005,3.6
Dreamer: Inspired by a True Story,2005,3.6
The Greatest Game Ever Played,2005,3.6
The Proposition,2005,3.6
Les poupées russes,2005,3.6
Joyeux Noël,2005,3.6
The Squid and the Whale,2005,3.6
Just Like Heaven,2005,3.6
Transamerica,2005,3.6
Munich,2005,3.6
The Greatest Game Ever Played,2005,3.6
Lords of Dogtown,2005,3.6
Zui hao de shi guang,2005,3.6
Keeping Mum,2005,3.6
Lord of War,2005,3.6
The Proposition,2005,3.6
Emmanuel's Gift,2005,3.6
Grizzly Man,2005,3.6
A Lot Like Love,2005,3.5
Smile,2005,3.5
Crustacés et coquillages,2005,3.5
North Country,2005,3.5
The Jacket,2005,3.5
Rent,2005,3.5
North Country,2005,3.5
The Chumscrubber,2005,3.5
The Constant Gardener,2005,3.5
La marche de l'empereur,2005,3.5
Constantine,2005,3.5
Look Both Ways,2005,3.5
Danny the Dog,2005,3.5
Caché,2005,3.5
Caché,2005,3.5
Wedding Crashers,2005,3.5
Corpse Bride,2005,3.5
North Country,2005,3.5
Capote,2005,3.5
The Gospel,2005,3.5
Fuck,2005,3.5
Smile,2005,3.5
Pooh's Heffalump Movie,2005,3.5
Kingdom of Heaven,2005,3.5
Wedding Crashers,2005,3.5
Just Friends,2005,3.4
Hitch,2005,3.4
Match Point,2005,3.4
Sorstalanság,2005,3.4
Wallace & Gromit in The Curse of the Were-Rabbit,2005,3.4
Imagine Me & You,2005,3.4
Waiting...,2005,3.4
Harry Potter and the Goblet of Fire,2005,3.4
Match Point,2005,3.4
Happy Endings,2005,3.4
On a Clear Day,2005,3.4
La moustache,2005,3.4
Mr. & Mrs. Smith,2005,3.4
Brokeback Mountain,2005,3.4
Dirty Love,2005,3.4
Madagascar,2005,3.4
Angel-A,2005,3.4
Mr. & Mrs. Smith,2005,3.4
Inside Deep Throat,2005,3.4
The Sisterhood of the Traveling Pants,2005,3.4
The Ballad of Jack and Rose,2005,3.4
Pretty Persuasion,2005,3.4
Junebug,2005,3.4
Stay,2005,3.4
Le temps qui reste,2005,3.4
A History of Violence,2005,3.4
Why We Fight,2005,3.3
The Longest Yard,2005,3.3
The Big White,2005,3.3
Feast,2005,3.3
Breakfast on Pluto,2005,3.3
A Cock and Bull Story,2005,3.3
Kinky Boots,2005,3.3
The Descent,2005,3.3
The Island,2005,3.3
Duma,2005,3.3
Revolver,2005,3.3
Hostage,2005,3.3
Syriana,2005,3.3
Broken Flowers,2005,3.3
Tideland,2005,3.3
Thumbsucker,2005,3.3
Margaret Cho: Assassin,2005,3.3
Italianetz,2005,3.3
Because of Winn-Dixie,2005,3.3
Get Rich or Die Tryin',2005,3.3
Mrs Henderson Presents,2005,3.3
Jarhead,2005,3.3
The Longest Yard,2005,3.3
An Unfinished Life,2005,3.3
The Island,2005,3.3
Beauty Shop,2005,3.3
In Her Shoes,2005,3.2
Cheaper by the Dozen 2,2005,3.2
Separate Lies,2005,3.2
Sarah Silverman: Jesus Is Magic,2005,3.2
Proof,2005,3.2
American Gun,2005,3.2
"Yours, Mine and Ours",2005,3.2
The Wedding Date,2005,3.2
The Amityville Horror,2005,3.2
Proof,2005,3.2
The Perfect Man,2005,3.2
Harsh Times,2005,3.2
Flightplan,2005,3.2
The Family Stone,2005,3.2
Fun with Dick and Jane,2005,3.2
Saw II,2005,3.2
"The Prize Winner of Defiance, Ohio",2005,3.2
Dear Wendy,2005,3.2
Red Eye,2005,3.2
The Lost City,2005,3.2
Chicken Little,2005,3.2
Secuestro express,2005,3.2
The Legend of Zorro,2005,3.2
The Amityville Horror,2005,3.2
"Yours, Mine and Ours",2005,3.2
Monster-in-Law,2005,3.2
Nanny McPhee,2005,3.2
Fantastic Four,2005,3.2
U-Carmen e-Khayelitsha,2005,3.2
Aliens of the Deep,2005,3.2
"The Prize Winner of Defiance, Ohio",2005,3.2
Factotum,2005,3.2
U-Carmen e-Khayelitsha,2005,3.2
Fun with Dick and Jane,2005,3.2
L'enfant,2005,3.2
49 Up,2005,3.2
The Upside of Anger,2005,3.2
The Pacifier,2005,3.2
The Notorious Bettie Page,2005,3.1
Ice Princess,2005,3.1
The Quiet,2005,3.1
Nine Lives,2005,3.1
Into the Blue,2005,3.1
Man of the House,2005,3.1
Are We There Yet?,2005,3.1
Casanova,2005,3.1
Star Wars: Episode III - Revenge of the Sith,2005,3.1
Hoodwinked!,2005,3.1
Prime,2005,3.1
Assault on Precinct 13,2005,3.1
Hide and Seek,2005,3.1
Hostel,2005,3.1
Colour Me Kubrick: A True...ish Story,2005,3.1
Elizabethtown,2005,3.1
Undiscovered,2005,3.1
The Interpreter,2005,3.1
The Producers,2005,3.1
The Dying Gaul,2005,3.1
Last Days,2005,3.1
Assault on Precinct 13,2005,3.1
Derailed,2005,3.1
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,3.1
Bigger Than the Sky,2005,3.1
The Producers,2005,3.1
The Skeleton Key,2005,3.1
Star Wars: Episode III - Revenge of the Sith,2005,3.1
Two for the Money,2005,3.1
Land of the Dead,2005,3.1
Last Days,2005,3.1
Man of the House,2005,3.1
Guess Who,2005,3.1
First Descent,2005,3
Miss Congeniality 2: Armed & Fabulous,2005,3
Down in the Valley,2005,3
Cry_Wolf,2005,3
Fever Pitch,2005,3
Zathura: A Space Adventure,2005,3
Wolf Creek,2005,3
Brothers of the Head,2005,3
Fever Pitch,2005,3
The King,2005,3
Sahara,2005,3
Rumor Has It...,2005,3
Kicking & Screaming,2005,3
Must Love Dogs,2005,3
An American Haunting,2005,3
Racing Stripes,2005,3
Stoned,2005,3
Sky High,2005,3
Shopgirl,2005,3
Kicking & Screaming,2005,3
The Moguls,2005,3
Sahara,2005,3
The Moguls,2005,3
Don't Come Knocking,2005,3
Æon Flux,2005,2.9
The White Countess,2005,2.9
Beowulf & Grendel,2005,2.9
Shadowboxer,2005,2.9
Adam & Steve,2005,2.9
The Brothers Grimm,2005,2.9
Winter Passing,2005,2.9
The New World,2005,2.9
