Sven Ole Thorsen,27,Lethal Weapon,2
Sven Wollter,15,The 13th Warrior,2
Svetlana Efremova,33,The Island,2
Swoosie Kurtz,4,Dangerous Liaisons,2
Swoosie Kurtz,7,Get Over It,2
Swoosie Kurtz,12,The Rules of Attraction,2
Sybil Danning,28,Halloween,2
Syd Walker,19,Getting Even with Dad,2
Sydney Greenstreet,4,The Maltese Falcon,2
Sydney Jarvis,29,Movie Crazy,3
Sydney Poitier,16,True Crime,2
Sydney Pollack,4,Michael Clayton,2
Sylvester Morand,15,Pride & Prejudice,2
Sylvester Stallone,1,Cobra,2
Sylvester Stallone,1,Get Carter,2
Sylvester Stallone,1,Rambo,2
Sylvia Guillem,13,Cinderella,2
Sylvia Marriott,23,Never Say Never Again,2
Sylvia Miles,3,Midnight Cowboy,3
Sylvia Opert,40,Road to Morocco,2
Sylvie Mortenson,56,Appaloosa,2
Syreeta Kumar,14,Notes on a Scandal,2
T. Dan Hopkins,28,The Wizard,2
T. Tom Marlow,10,Midnight Cowboy,3
T.J. Collazo,17,My Girl,2
T.J. Jagodowski,16,Soul Survivors,2
T.J. Storm,8,Punisher: War Zone,4
Tabetha Thomas,45,Problem Child 2,2
Tabitha Lupien,13,Hairspray,2
Tad Horino,26,Bill & Ted's Bogus Journey,2
Tadao Nakamaru,10,Kakushi-toride no san-akunin,2
Tadhg Murphy,43,Alexander,2
Tahei Simpson,9,Whale Rider,2
Taishi Mizuno,45,Letters from Iwo Jima,2
"Taj ""T.J."" Cross",14,Gone in Sixty Seconds,2
Taj Mahal,40,Bill & Ted's Bogus Journey,2
Takashi Shimura,1,Shichinin no samurai,2
Takashi Shimura,2,Nora inu,2
Takashi Shimura,6,Kakushi-toride no san-akunin,2
Takashi Shimura,13,Kagemusha,2
Takashi Yamaguchi,9,Letters from Iwo Jima,2
Takayo Fischer,8,The Pursuit of Happyness,2
Takayuki Shiho,16,Kagemusha,2
Takeshi Kaneshiro,3,Duo luo tian shi,2
Taku Kawai,9,Impulse,2
Takuji Kuramoto,28,Letters from Iwo Jima,2
Takumi Bando,7,Letters from Iwo Jima,2
Talia Shire,9,The Godfather,2
Talif Showers,48,August Rush,4
Tallulah Belle Willis,19,Bandits,2
Tallulah Belle Willis,20,The Whole Ten Yards,2
Talulah Riley,27,Pride & Prejudice,2
Tamala Jones,11,The Ladies Man,2
Tamala Jones,12,The Wood,2
Tamara Gorski,15,The In-Laws,2
Tamara Hope,12,Shall We Dance,2
Tamara Jones,22,Cape Fear,3
Tamara Levitt,28,The In-Laws,2
Tamara Tunie,9,The Devil's Advocate,2
Tameka Empson,16,Notes on a Scandal,2
Tamer Hassan,2,The Business,2
Tamer Hassan,28,Eastern Promises,2
Tammy Boalo,11,Problem Child 2,2
Tammy Cubilette,30,The Italian Job,2
Tammy Davis,4,Black Sheep,2
Tammy Davis,8,Whale Rider,2
Tamsin Egerton,12,The Mists of Avalon,2
Tamzin Merchant,13,Pride & Prejudice,2
Tanay Chheda,6,Slumdog Millionaire,2
Tandi Wright,7,Black Sheep,2
Tani Phelps Guthrie,17,The Postman Always Rings Twice,2
Tania Cruz,12,Men with Guns,2
Tania Mallet,9,Goldfinger,2
Tania Matos,56,Alexander,2
Tania Saulnier,5,Slither,2
Tanica Jamison,39,The Guardian,2
Tanis Chandler,20,The Big Sleep,2
Tanja Ribic,16,No Man's Land,2
Tanner Gill,72,The Guardian,2
Tanner Schwartz,42,Taxi,2
Tanoai Reed,69,Charlie's Angels: Full Throttle,2
Tantoo Cardinal,5,Black Robe,2
Tantoo Cardinal,6,Dances with Wolves,2
Tanvi Ganesh Lonkar,7,Slumdog Millionaire,2
Tanya Newbould,32,Bill & Ted's Bogus Journey,2
Tanyabuth Songsakul,12,Beautiful Boxer,2
Tara Buckman,22,The Cannonball Run,2
Tara Dawn Frederick,12,Unforgiven,2
Tara Elders,8,Interview,2
Tara Hacking,45,V for Vendetta,2
Tara King,28,48 Hrs.,2
Tara Morice,9,Candy,2
Tara Reid,2,Alone in the Dark,3
Tara Reid,9,American Pie,2
Tarri Markel,12,The Watcher,2
Taryn Johnson,78,Appaloosa,2
Taryn Manning,4,Crossroads,2
Taryn Power,2,Sinbad and the Eye of the Tiger,2
Tasha Simms,16,Insomnia,2
Tasha Smith,9,The Whole Ten Yards,2
Tate Michael McDonald,30,Employee of the Month,2
Tateanna Wheeler-Lezine,66,The Pursuit of Happyness,2
Tatiana Maslany,16,Eastern Promises,2
Tatiana Shchankina,33,Nochnoy dozor,2
Tatsuya Mihashi,3,Dolls,2
Tatsuya Nakadai,1,Kagemusha,2
Tatsuya Nakadai,1,Ningen no jôken,2
Taungaroa Emile,7,Whale Rider,2
Taye Diggs,2,How Stella Got Her Groove Back,2
Taye Diggs,3,House on Haunted Hill,2
Taye Diggs,3,The Wood,2
Taylor Carlton,49,August Rush,4
Taylor Dayne,21,Love Affair,2
Taylor Fry,9,A Little Princess,2
Taylor Fry,24,Die Hard,2
Taylor Gilbert,8,The Island,2
Taylor Gilbert,9,Twister,2
Taylor Gilbert,24,Tucker: The Man and His Dream,2
Taylor Lautner,21,Twilight,2
Taylor Mead,33,Midnight Cowboy,3
Taylor Momsen,7,How the Grinch Stole Christmas,2
Taylor Momsen,17,Spy Kids 2: Island of Lost Dreams,2
Taylor Negron,5,The Last Boy Scout,2
Taylor Negron,13,The In Crowd,2
Taylor Negron,20,Loser,2
Taylor Parks,15,Hairspray,2
Taylor Roberts,36,Mona Lisa Smile,2
Taylor Thorne,9,Soldier,2
Taylor Warden,22,Employee of the Month,2
Taylor Young,51,Tucker: The Man and His Dream,2
Tchéky Karyo,4,Bad Boys,2
Tchéky Karyo,7,Joan of Arc,2
Tchéky Karyo,10,Blueberry,2
Teague Rook,25,Charlotte's Web,2
Teal Roberts,50,The Last Boy Scout,2
Ted Bartsch,10,Flight of the Navigator,2
Ted Beniades,17,Scarface,3
Ted Brunetti,42,The Associate,2
Ted D'Arms,12,Homeward Bound: The Incredible Journey,2
Ted Danson,1,Cousins,2
Ted Danson,2,Getting Even with Dad,2
Ted Danson,2,The Moguls,2
Ted Eccles,16,In Cold Blood,2
Ted Grossman,10,Jaws,2
Ted Grossman,16,"Oh, God! You Devil",2
Ted Grossman,20,Indiana Jones and the Last Crusade,2
Ted Grossman,20,Raw Deal,2
Ted Jan Roberts (II),16,Milk,2
Ted King,15,Impostor,2
Ted Knight,19,Psycho,2
Ted Kotcheff,9,Shattered Glass,2
Ted Kotcheff,10,Weekend at Bernie's,2
Ted Levine,8,Joy Ride,2
Ted Levine,9,The Hills Have Eyes,2
Ted Levine,13,Wonderland,3
Ted Levine,25,The Assassination of Jesse James by the Coward Robert Ford,3
Ted Neustadt,32,Presumed Innocent,2
Ted Nugent,17,A Nightmare on Elm Street: The Dream Child,2
Ted Oliver,28,Modern Times,2
Ted Sommer,17,The Curse of the Jade Scorpion,2
Ted Wass,2,"Oh, God! You Devil",2
Ted de Corsia,30,King of Kings,2
Teddy Atlas,11,Gloria,2
Teddy Driver,13,Miracle on 34th Street,2
Teddy Infur,24,Spellbound,2
Teddy Newton,13,Ratatouille,2
Teddy Vincent,41,The Blob,2
Temuera Morrison,4,Blueberry,2
Temuera Morrison,9,Star Wars: Episode II - Attack of the Clones,2
Temuera Morrison,14,Star Wars: Episode III - Revenge of the Sith,2
Terc Martinez,38,Cat People,2
Tere Livrano,35,The Godfather,2
Terence Longdon,11,Ben-Hur,2
Terence Rigby,14,Mona Lisa Smile,2
Terence Stamp,7,Valkyrie,2
Terence Stamp,8,Yes Man,3
Teresa Beaudoin,26,Steel Magnolias,2
Teresa Huang,1,The Riches,2
Teresa Kadotani,48,Lethal Weapon,2
Teresa Yenque,23,Trust the Man,2
Tereza Srbova,22,Eastern Promises,2
Teri Hatcher,5,Resurrecting the Champ,2
Teri Hope,23,Gypsy,2
Teri Polo,4,Meet the Parents,2
Terrelle Jones,37,The Italian Job,2
Terrence Evans,10,The Texas Chainsaw Massacre,2
Terrence Howard,2,The Hunting Party,3
Terrence Howard,4,August Rush,4
Terrence Howard,7,Crash,3
Terri Lynn Doss,44,Lethal Weapon,2
Terri Lynn Doss,50,Die Hard,2
Terri Lynn Neish,33,The Wizard,2
Terri Orth-Pallavicini,48,The Pursuit of Happyness,2
Terri Sigrist,79,Frankie and Johnny,2
Terri Taylor,48,Scarface,3
Terry Bradshaw,6,Failure to Launch,2
Terry Bradshaw,9,The Cannonball Run,2
Terry Crews,6,Balls of Fury,3
Terry Crews,19,The Longest Yard,2
Terry Finn,22,Bill & Ted's Bogus Journey,2
Terry Forrestal,42,Flash Gordon,2
Terry Kelly,138,The Phantom of the Opera,5
Terry Kilburn,21,Lolita,2
Terry Kinney,7,No Mercy,2
Terry Kinney,30,The Last of the Mohicans,2
Terry Kiser,4,Weekend at Bernie's,2
Terry McDonald,18,See No Evil,2
Terry McGovern,18,The Enforcer,2
Terry Michos,12,The Warriors,2
Terry Parks,11,Man of the House,2
Terry Reid,50,The Greatest Game Ever Played,2
Terry Richards,31,Flash Gordon,2
Terry Saunders,5,The King and I,2
Terry Serpico,7,Michael Clayton,2
Tess Cunningham,55,The Phantom of the Opera,5
Tess Hall,32,The Ring,3
Tess Harper,14,The In Crowd,2
Tess Parker,30,Wonderland,3
Tessa Richarde,11,The Last American Virgin,2
Tessa Richarde,12,Cat People,2
Tessa Thompson,3,When a Stranger Calls,2
Tex Konig,27,The Freshman,3
Thad Luckinbill,16,Sleepover,2
Thadeus A. Thomas,13,Last Days,2
Thandie Newton,2,Run Fatboy Run,2
Thandie Newton,3,The Pursuit of Happyness,2
Thandie Newton,10,Crash,3
Thandie Newton,10,Interview with the Vampire: The Vampire Chronicles,4
The Black Pope,29,Cat People,2
The Glide Ensemble,60,The Pursuit of Happyness,2
The Hermitt,9,Last Days,2
The Novelties,19,The Bellboy,2
The Rebel Rousers,27,Peter Pan,2
The Strawberry Alarm Cloc...,18,Beyond the Valley of the Dolls,2
Thelma Ritter,23,Miracle on 34th Street,2
Thelma Todd,5,Monkey Business,2
Themora Bourne,44,Peter Pan,2
Theo Greenly,55,Jerry Maguire,2
Theo de Voe,11,Road to Morocco,2
Theodore Chester,11,Peter Pan,2
Theodore Raimi,16,Hard Target,2
Theodore von Eltz,16,The Big Sleep,2
Theresa Harris,18,Miracle on 34th Street,2
Theresa Randle,5,Bad Boys,2
Theresa Randle,11,King of New York,2
Theresa Russell,2,The Razor's Edge,2
Theresa St. Clair,54,The Last Boy Scout,2
Theresa Wayman,30,The Rules of Attraction,2
Thi Thy Tien N'Guyen,13,La faute à Fidel!,2
Thierry Ashanti,22,Tais-toi!,2
Thierry de Carbonniere,26,La double vie de Véronique,2
Thiery Nenez,36,Tais-toi!,2
Thom Bishops,5,The Final Cut,2
Thom Cagle,16,Presumed Innocent,2
Thom Curley,33,"See No Evil, Hear No Evil",2
Thom Vernon,53,The Fugitive,2
Thomas Adamson,12,House of Wax,2
Thomas Brown Henry,5,20 Million Miles to Earth,2
Thomas Browne Henry,16,20 Million Miles to Earth,2
Thomas Charles Simmons,33,The Fugitive,2
Thomas Corey Robinson,46,The Time Machine,3
Thomas Curtis,11,North Country,3
Thomas Dekker,24,Village of the Damned,2
Thomas E. Cummings,17,The Last of the Mohicans,2
Thomas E. Jackson,29,The Big Sleep,2
Thomas F. Duffy,4,The Lost World: Jurassic Park,2
Thomas F. Wilson,5,Back to the Future,2
Thomas F. Wilson,21,That Darn Cat,2
Thomas G. Waites,4,The Warriors,2
Thomas Gibson,2,Psycho Beach Party,2
Thomas Haden Church,9,Charlotte's Web,2
Thomas Hampson,2,Charlie and the Chocolate Factory,3
Thomas Heaton,15,Cousins,2
Thomas Hill,8,The Postman Always Rings Twice,2
Thomas Ian Nicholas,6,The Rules of Attraction,2
Thomas Ian Nicholas,7,American Pie,2
Thomas Ian Nicholas,20,The Girl Next Door,3
Thomas J. Reilly,88,Jerry Maguire,2
Thomas Jane,1,Deep Blue Sea,2
Thomas Jane,3,Under Suspicion,2
Thomas John McGowan,33,The Last of the Mohicans,2
Thomas Kopache,14,This Boy's Life,2
Thomas Kretschmann,4,King Kong,4
Thomas Kretschmann,6,Valkyrie,2
Thomas Lennon,10,Balls of Fury,3
Thomas Lennon,11,Out Cold,2
Thomas Luke MacFarlane,56,Kinsey,3
Thomas McCarthy,9,Meet the Parents,2
Thomas Mitchell,4,The Hunchback of Notre Dame,3
Thomas Peterson,12,Rambo,2
Thomas Place,67,Invincible,2
Thomas Rosales Jr.,21,No Mercy,2
Thomas Rosales Jr.,33,Raw Deal,2
Thomas Stanczyk,37,The Wizard,2
Thomas Wagner,35,The Associate,2
Thomas Wagner,37,Father of the Bride,2
Thomas and Dennis Bonifla,24,The King and I,2
Thora Birch,1,The Hole,2
Tia Carrere,4,Wayne's World,2
Tian Liang,13,The Mummy: Tomb of the Dragon Emperor,2
Tiana Hux,46,Waking Life,2
Tiberio Greco,34,The Italian Job,2
Tiberio Mitri,37,Ben-Hur,2
Tichina Arnold,11,Wild Hogs,2
Ticky Holgado,12,Tais-toi!,2
Tien Miao,1,The Missing,2
Tiffani Thiessen,16,The Ladies Man,2
Tiffani-Amber Thiessen,6,The Ladies Man,2
Tiffany Addison,23,The Break-Up,3
Tiffany Lamb,13,See No Evil,2
Tiffany Mataras,26,Problem Child 2,2
Tiffany Samuels,30,Bad Boys,2
Tig Fong,26,Assault on Precinct 13,2
Til Schweiger,8,King Arthur,2
Tilda Swinton,2,The Beach,4
Tilda Swinton,3,Michael Clayton,2
Tilda Swinton,4,Burn After Reading,2
Tilda Swinton,15,The Chronicles of Narnia: Prince Caspian,2
Tilky Jones,41,The Guardian,2
Tilly Scott Pedersen,14,The Women,3
"Tim ""Herb"" Alexander",13,Bill & Ted's Bogus Journey,2
Tim Ahern,20,Last Chance Harvey,2
Tim Allen,1,Big Trouble,2
Tim Allen,1,Galaxy Quest,2
Tim Allen,1,The Shaggy Dog,2
Tim Allen,1,Wild Hogs,2
Tim Allen,2,Toy Story,2
Tim Bagley,5,Employee of the Month,2
Tim Bentinck,15,Enigma,2
Tim Blake Nelson,3,"O Brother, Where Art Thou?",2
Tim Blake Nelson,5,The Incredible Hulk,2
Tim Blake Nelson,6,Wonderland,3
Tim Blake Nelson,7,The Moguls,2
Tim Blaney,7,Short Circuit,2
Tim Carroll,22,Appaloosa,2
Tim Crowley,32,Invincible,2
Tim Curry,5,The Three Musketeers,3
Tim Curry,7,Kinsey,3
Tim Daly,4,The Associate,2
Tim De Zarn,26,Live Free or Die Hard,2
Tim Dutton,12,The Bourne Identity,2
Tim Guinee,5,Impostor,2
Tim Guinee,7,Broken English,2
Tim Guinee,12,Courage Under Fire,2
Tim Halligan,10,The Island,2
Tim Hiser,42,Indiana Jones and the Last Crusade,2
Tim Holt,11,My Darling Clementine,2
Tim Hopper,12,Frankie and Johnny,2
Tim Hopper,26,The Last of the Mohicans,2
Tim Howard,22,Last Chance Harvey,2
Tim Kang,6,Rambo,2
Tim King,41,Rambo,2
Tim Lajcik,70,Invincible,2
Tim Lamendola,50,Invincible,2
Tim Matheson,2,Animal House,2
Tim McCarver,14,Fever Pitch,2
Tim McDonald,100,Jerry Maguire,2
Tim McDonnell,15,Into the West,2
Tim McGraw,1,Flicka,2
Tim McInnerny,14,Richard III,2
Tim Meadows,1,The Ladies Man,2
Tim Omundson,40,Mission: Impossible III,2
Tim Parati,14,Cabin Fever,2
Tim Peper,47,The Greatest Game Ever Played,2
Tim Perez,37,Weekend at Bernie's,2
Tim Pigott-Smith,2,Bloody Sunday,2
Tim Pigott-Smith,5,V for Vendetta,2
Tim Pigott-Smith,8,Alexander,2
Tim Powell,34,Problem Child 2,2
Tim Preece,16,Elizabeth: The Golden Age,2
Tim Ransom,18,Courage Under Fire,2
Tim Robbins,2,Nothing to Lose,3
Tim Robbins,5,War of the Worlds,3
Tim Robertson,18,Evil Angels,2
Tim Rossovich,8,Cloak & Dagger,2
Tim Roth,2,Funny Games U.S.,2
Tim Roth,3,The Incredible Hulk,2
Tim Russ,31,Live Free or Die Hard,2
Tim Snay,11,Kansas City,2
Tim Stack,26,Blind Date,2
Tim Stern,18,Santa Claus,2
Tim Talman,45,National Treasure: Book of Secrets,2
Tim Walsh,44,Impostor,2
Tim Williams,32,Valkyrie,2
Tim Winters,13,A Little Princess,2
Tim Woodward,18,The Scarlet Letter,2
Timbalada & Os Zarabe,29,Eight Below,2
"Timothy ""Speed"" Levitch",47,Waking Life,2
Timothy Arrington,16,Open Season,2
Timothy Bagley,8,The Mask,3
Timothy Bottoms,7,The Girl Next Door,3
Timothy Carey,10,East of Eden,2
Timothy Dalton,5,Hot Fuzz,2
Timothy Dalton,7,Flash Gordon,2
Timothy Daly,57,The Associate,2
Timothy David,73,Appaloosa,2
Timothy Dowling,10,Sleepover,2
Timothy Howar,8,Last Chance Harvey,2
Timothy Hutton,5,Kinsey,3
Timothy Kipling,70,The Phantom of the Opera,5
Timothy Levitch,57,Waking Life,2
Timothy Olyphant,1,A Perfect Getaway,3
Timothy Olyphant,3,Live Free or Die Hard,2
Timothy Olyphant,3,The Girl Next Door,3
Timothy Olyphant,10,Gone in Sixty Seconds,2
Timothy Spall,4,Enchanted,3
Timothy Spall,5,Appaloosa,2
Timothy Spall,7,Lemony Snicket's A Series of Unfortunate Events,2
Timothy T. Mitchum,24,August Rush,4
Timothy V. Murphy,11,National Treasure: Book of Secrets,2
Timothy V. Murphy,13,Appaloosa,2
Timothy Webster,44,The Beach,4
Timothy West,10,Joan of Arc,2
Tina Cannon,30,Soul Survivors,2
Tina Caspary,4,Mac and Me,2
Tina D'Elia,35,The Pursuit of Happyness,2
Tina Diane King,33,Weekend at Bernie's,2
Tina Lifford,17,Babe,2
Tina Scala,23,Midnight Cowboy,3
Tina Sloan,35,The Curse of the Jade Scorpion,2
Tina Sáinz,19,Dracula,3
Tina Treadwell,65,The Guardian,2
Tiny Ross,33,Flash Gordon,2
Tiny Sandford,39,Modern Times,2
Tip Tiya,29,Rambo,2
Tippi Hedren,2,The Birds,2
Tisha Campbell,9,Boomerang,2
Tisha Campbell-Martin,30,Boomerang,2
Tita Trevisan,36,Dead Ringers,2
Tito Larriva,19,From Dusk Till Dawn,2
Tito Vuolo,6,20 Million Miles to Earth,2
Titus,3,Les triplettes de Belleville,2
Titus Welliver,8,Gone Baby Gone,2
Titus Welliver,8,Twisted,2
Titus Welliver,13,Assault on Precinct 13,2
To-hoi Kong,8,Duo luo tian shi,2
Tobey Maguire,26,This Boy's Life,2
Tobias Menzies,11,Casino Royale,2
Tobiasz Daszkiewicz,11,Proof,2
Tobin Bell,8,The Road to El Dorado,2
Toby Holguin,28,The Missing,2
Toby Huss,7,Bedazzled,2
Toby Huss,14,Balls of Fury,3
Toby Huss,35,Jerry Maguire,2
Toby Jones,11,Les misérables,2
Toby Jones,12,Joan of Arc,2
Toby Kebbell,24,Match Point,2
Toby Kebbell,33,Alexander,2
Toby Michaels,11,The Little Shop of Horrors,2
Toby Radloff,17,American Splendor,2
Toby Sedgwick,19,28 Days Later...,2
Tod Andrews,33,Heaven Can Wait,2
Tod Swank,9,Stoked: The Rise and Fall of Gator,2
Todd Alexander,7,Lean on Me,2
Todd Allen,16,48 Hrs.,2
Todd Barry,7,The Wrestler,2
Todd Bethke,69,Appaloosa,2
Todd Field,8,The Haunting,2
Todd Field,8,Twister,2
Todd Giebenhain,23,Slackers,2
Todd Lookinland,21,The Karate Kid,3
Todd Louiso,10,School for Scoundrels,2
Todd Louiso,11,Jerry Maguire,2
Todd M. Hofacker,28,Trust the Man,2
Todd Richards,14,Out Cold,2
Todd Robert Anderson,28,North Country,3
Todd Stashwick,1,The Riches,2
Tom Aldredge,10,The Adventures of Huck Finn,2
Tom Aldredge,21,The Assassination of Jesse James by the Coward Robert Ford,3
Tom Allard,14,Bill & Ted's Bogus Journey,2
Tom Ammiano,20,Milk,2
Tom Atkins,5,Lethal Weapon,2
Tom Atkins,5,My Bloody Valentine,2
Tom Bloom,15,Joshua,2
Tom Bower,6,The Hills Have Eyes,2
Tom Bower,8,Appaloosa,2
Tom Bower,14,The Moguls,2
Tom Bower,18,North Country,3
Tom Branch,38,Indiana Jones and the Last Crusade,2
Tom Budge,7,Candy,2
Tom Chadbon,22,Casino Royale,2
Tom Conway,6,One Hundred and One Dalmatians,2
Tom Conway,12,Prince Valiant,2
Tom Cruise,1,Jerry Maguire,2
Tom Cruise,1,Mission: Impossible III,2
Tom Cruise,1,Valkyrie,2
Tom Cruise,1,War of the Worlds,3
Tom Cruise,5,Interview with the Vampire: The Vampire Chronicles,4
Tom Dugan,8,To Be or Not to Be,2
Tom E. Lewis,11,The Proposition,2
Tom E. Rostkowski,108,Appaloosa,2
Tom Everett,27,Dances with Wolves,2
Tom Fadden,8,The Big Sleep,2
Tom Fadden,9,Invasion of the Body Snatchers,4
Tom Fisher,9,Enigma,2
Tom Fridley,10,Phenomenon,2
Tom Fridley,16,The Karate Kid,3
Tom Friend,113,Jerry Maguire,2
Tom Fuccello,29,Mac and Me,2
Tom Gallop,54,Jerry Maguire,2
Tom Georgeson,12,Notes on a Scandal,2
Tom Green (III),9,Road Trip,3
Tom Guiry,1,Lassie,2
Tom Hanks,1,Big,2
Tom Hanks,1,The Ladykillers,2
Tom Hanks,1,Toy Story,2
Tom Harris,39,The Manchurian Candidate,3
Tom Helmore,9,Secret Agent,2
Tom Helmore,45,The Ring,3
Tom Hodges,15,Steel Magnolias,2
Tom Hollander,5,Pride & Prejudice,2
Tom Hollander,6,Enigma,2
Tom Hollander,8,Elizabeth: The Golden Age,2
Tom Hollander,13,Pirates of the Caribbean: At World's End,2
Tom Hollander,13,Valkyrie,2
Tom Hulce,5,Animal House,2
Tom Hull,52,Raw Deal,2
Tom Irish,19,Father of the Bride,2
Tom Johnson,131,Appaloosa,2
Tom Kennedy,6,Monkey Business,2
Tom Kennedy,19,Some Like It Hot,2
Tom Kerley,29,The Wizard,2
Tom Kubiak,35,"See No Evil, Hear No Evil",2
Tom Lantos,18,Last Days,2
Tom Larson,134,Appaloosa,2
Tom Lawrence,10,Short Circuit,2
Tom London,26,All Quiet on the Western Front,2
Tom Lowell,31,The Manchurian Candidate,3
Tom Maier,31,The Postman Always Rings Twice,2
Tom Mardirosian,15,Boomerang,2
Tom Mardirosian,27,Presumed Innocent,2
Tom Mason,30,F/X2,2
Tom McBeath,19,Cousins,2
Tom McCarthy,12,Michael Clayton,2
Tom McFarlane,54,Appaloosa,2
Tom McKitterick,10,The Warriors,2
Tom McNish,6,The Endurance: Shackleton's Legendary Antarctic Expedition,2
Tom Nawn,9,The General,3
Tom Noga,15,Tank Girl,2
Tom Noga,25,Lethal Weapon,2
Tom Nowicki,30,Problem Child 2,2
Tom Rack,16,The Greatest Game Ever Played,2
Tom Raffery,14,The Big Sleep,2
Tom Retta,22,Slackers,2
Tom Reynolds,16,Niagara,2
Tom Riis Farrell,11,The Stepford Wives,2
Tom Riis Farrell,14,Kiss of Death,2
Tom Riis Farrell,25,Trust the Man,2
Tom Rosales Jr.,31,"Oh, God! You Devil",2
Tom Sadoski,4,Loser,2
Tom Savini,14,Planet Terror,2
Tom Savini,17,From Dusk Till Dawn,2
Tom Schanley,20,Courage Under Fire,2
Tom Selleck,20,Open Season,2
Tom Signorelli,9,Communion,2
Tom Signorelli,35,Love Affair,2
Tom Sizemore,4,Big Trouble,2
Tom Sizemore,5,Natural Born Killers,3
Tom Skerritt,3,Dr. Jekyll and Mr. Hyde,3
Tom Skerritt,5,Contact,2
Tom Skerritt,7,Steel Magnolias,2
Tom So,28,Casino Royale,2
Tom Sturridge,13,Being Julia,2
Tom Tanscy,127,The Phantom of the Opera,5
Tom Tarantini,22,Prom Night,2
Tom Towles,15,Miami Vice,2
Tom Towles,31,Halloween,2
Tom Villard,36,My Girl,2
Tom Welling,1,The Fog,2
Tom Welling,4,Cheaper by the Dozen,2
Tom Whitehouse,42,Henry V,2
Tom Wilkinson,2,Michael Clayton,2
Tom Wilkinson,4,Valkyrie,2
Tom Wilkinson,8,The Last Kiss,2
Tom Wilson,17,That Darn Cat,2
Tom Wood,10,The Fugitive,2
Tomas Arana,10,Gladiator,2
Tomas Milian,16,Traffic,2
Tommaso Neri,4,La battaglia di Algeri,2
Tommy Barnes,21,Dreamer: Inspired by a True Story,2
Tommy Bastow,12,"Angus, Thongs and Perfect Snogging",2
Tommy Chang,30,Bulletproof Monk,2
Tommy Duggan,28,The Omen,2
Tommy Duran,26,The Ten Commandments,2
Tommy Farrell,21,Strangers on a Train,2
Tommy Flanagan,2,When a Stranger Calls,2
Tommy Flanagan,9,The Game,2
Tommy Flanagan,17,Face/Off,3
Tommy Flanagan,35,Charlie's Angels: Full Throttle,2
Tommy Hollis,14,Léon,2
Tommy Huff,46,The Warriors,2
Tommy Ivo,21,Sunset Blvd.,2
Tommy Lane,21,Shaft,2
Tommy Lee Jones,1,Black Moon Rising,2
Tommy Lee Jones,1,Man of the House,2
Tommy Lee Jones,1,The Hunted,2
Tommy Lee Jones,2,The Fugitive,2
Tommy Lee Jones,4,Natural Born Killers,3
Tommy Lee Jones,4,The Missing,2
Tommy Lee Thomas,44,Back to the Future,2
Tommy Rosales Jr.,75,The Guardian,2
Tommy Terrell,23,Cabin Fever,2
Toni Basil,9,Five Easy Pieces,3
Toni Montgomery,21,Albino Alligator,2
Tonia Poteat,8,For the Bible Tells Me So,2
Tony A. Mattos,37,Phenomenon,2
Tony Alleff,18,Never Say Never Again,2
Tony Amendola,7,The Mask of Zorro,2
Tony Amoni,7,The Ninth Gate,2
Tony Blair,14,The Power of Nightmares: The Rise of the Politics of Fear,2
Tony Bolano,10,Bad Boys,2
Tony Brown,57,The Guardian,2
Tony Calvino,25,Flight of the Navigator,2
Tony Carlin,7,The Nutty Professor,2
Tony Cerevi,5,The Last Man on Earth,2
Tony Clifton,21,Man on the Moon,2
Tony Colitti,25,Live Free or Die Hard,2
Tony Cox,10,"Me, Myself & Irene",2
Tony Cucci,10,Kiss of Death,2
Tony Curran,3,Underworld: Evolution,2
Tony Curran,5,Flight of the Phoenix,2
Tony Curran,8,The 13th Warrior,2
Tony Curtis,2,Some Like It Hot,2
Tony Dante,51,The Ten Commandments,2
Tony Danza,15,Crash,3
Tony De Santis,21,F/X2,2
Tony DiBenedetto,61,Raw Deal,2
Tony Fucile,14,Ratatouille,2
Tony Genaro,12,Phenomenon,2
Tony Giorgio,18,The Godfather,2
Tony Goldwyn,11,Abandon,2
Tony Guma,31,Mission: Impossible III,2
Tony Hawk,2,Stoked: The Rise and Fall of Gator,2
Tony Hendra,6,This Is Spinal Tap,3
Tony Hughes,16,Babe,2
Tony Isbert,15,Dracula,3
Tony Katsaras,28,F/X2,2
Tony King,19,Shaft,2
Tony Kruk,11,Flirting with Disaster,2
Tony Lawn,11,The Mission,2
Tony Leung Chiu Wai,4,Chun gwong cha sit,2
Tony Leung Chiu-Wai,2,Chun gwong cha sit,2
Tony Longo,37,The Last Boy Scout,2
Tony Luke,38,Invincible,2
Tony Martin,4,Candy,2
Tony O'Dell,23,The Karate Kid,3
Tony Perez,58,Scarface,3
Tony Pierce,39,Dances with Wolves,2
Tony Rohr,22,Into the West,2
Tony Scheppler,100,Mona Lisa Smile,2
Tony Shalhoub,1,Thir13en Ghosts,3
Tony Shalhoub,4,Galaxy Quest,2
Tony Shalhoub,4,Impostor,2
Tony Shalhoub,16,Spy Kids 2: Island of Lost Dreams,2
Tony Skarberg,13,Rambo,2
Tony Todd,27,Lean on Me,2
Tony Tracy,40,Flight of the Navigator,2
Tony di Benedetto,10,Gloria,2
Tony di Benedetto,15,Raw Deal,2
Tonya Pinkins,19,"See No Evil, Hear No Evil",2
Toole Khan Kham,36,Rambo,2
